epochs hidden_layers neurons learning_rate batch_size dropout
2560 4 5120 3.162277660168379e-06 64 0.0
160 3 4096 3.162277660168379e-06 16 0.3
1280 3 2048 3.1622776601683795e-05 32 0.2
10240 3 8192 1e-06 1024 0.1
2560 5 7168 0.0001 64 0.1
10240 1 256 0.0001 128 0.1
1280 5 7168 0.0001 32 0.3
160 5 7168 0.0001 256 0.0
640 1 2048 0.0001 16 0.0
5120 3 6144 0.0001 16 0.2
1280 5 6144 1e-06 64 0.2
1280 1 2048 1e-05 256 0.3
5120 3 256 0.0001 1024 0.2
1280 5 7168 0.0001 128 0.0
160 2 512 3.162277660168379e-06 512 0.2
10240 5 8192 3.1622776601683795e-05 1024 0.1
40 2 7168 1e-06 512 0.0
1280 5 8192 3.162277660168379e-06 128 0.1
5120 4 6144 3.1622776601683795e-05 512 0.0
5120 2 5120 1e-05 64 0.2
5120 1 512 1e-06 64 0.3
2560 1 1024 0.0001 64 0.3
640 3 5120 3.1622776601683795e-05 512 0.3
40 3 512 3.162277660168379e-06 16 0.3
1280 3 8192 3.1622776601683795e-05 16 0.0
160 4 8192 1e-05 64 0.1
2560 1 1024 3.162277660168379e-06 128 0.1
5120 3 2048 3.162277660168379e-06 512 0.1
40 1 7168 1e-05 512 0.0
40 1 5120 3.1622776601683795e-05 16 0.2
1280 5 7168 3.162277660168379e-06 64 0.0
40 5 4096 0.0001 16 0.3
5120 3 5120 0.0001 256 0.2
5120 2 512 3.1622776601683795e-05 1024 0.3
10240 4 8192 3.162277660168379e-06 64 0.0
10240 4 8192 3.162277660168379e-06 32 0.0
10240 5 8192 3.1622776601683795e-05 128 0.3
5120 3 512 3.1622776601683795e-05 32 0.1
40 5 8192 3.1622776601683795e-05 1024 0.3
160 2 6144 3.162277660168379e-06 16 0.1
10240 4 6144 0.0001 1024 0.0
2560 3 6144 1e-05 64 0.1
10240 5 5120 1e-05 64 0.3
10240 3 7168 3.162277660168379e-06 32 0.1
5120 5 256 1e-05 32 0.2
10240 4 4096 0.0001 1024 0.3
5120 3 7168 1e-06 512 0.1
160 1 7168 3.162277660168379e-06 512 0.3
160 2 1024 3.162277660168379e-06 128 0.3
2560 3 8192 1e-06 128 0.3
640 4 6144 3.162277660168379e-06 16 0.0
5120 5 512 1e-05 64 0.3
160 2 512 1e-06 256 0.1
10240 4 7168 3.1622776601683795e-05 256 0.0
640 2 5120 1e-06 32 0.0
160 2 6144 3.1622776601683795e-05 256 0.0
10240 2 2048 1e-06 512 0.1
1280 2 1024 1e-05 32 0.0
5120 1 512 3.1622776601683795e-05 16 0.1
5120 1 2048 0.0001 32 0.0
640 4 2048 0.0001 64 0.2
160 2 2048 1e-05 32 0.3
40 1 6144 3.1622776601683795e-05 256 0.1
160 5 6144 3.162277660168379e-06 256 0.0
10240 3 4096 0.0001 256 0.3
10240 4 5120 3.1622776601683795e-05 1024 0.1
40 2 6144 0.0001 16 0.2
40 2 2048 3.162277660168379e-06 128 0.3
640 3 256 1e-06 32 0.0
160 3 5120 3.1622776601683795e-05 1024 0.1
1280 2 1024 1e-05 64 0.2
640 5 7168 3.1622776601683795e-05 128 0.0
40 4 6144 1e-05 1024 0.3
640 1 5120 0.0001 1024 0.0
10240 3 4096 1e-05 512 0.3
10240 5 5120 1e-06 64 0.1
640 5 1024 0.0001 128 0.3
40 4 8192 1e-05 512 0.1
640 3 256 1e-05 128 0.1
2560 3 512 3.1622776601683795e-05 16 0.3
10240 1 1024 0.0001 128 0.1
160 5 4096 0.0001 16 0.1
640 4 6144 1e-06 512 0.3
1280 5 512 0.0001 1024 0.3
1280 1 2048 0.0001 256 0.1
5120 1 7168 3.162277660168379e-06 512 0.0
160 4 512 1e-05 128 0.2
160 3 4096 1e-05 512 0.0
1280 4 6144 3.162277660168379e-06 16 0.3
10240 1 2048 0.0001 32 0.1
5120 3 4096 1e-05 32 0.2
160 1 5120 1e-05 256 0.0
1280 2 7168 3.1622776601683795e-05 32 0.3
40 3 8192 3.1622776601683795e-05 64 0.3
40 4 4096 1e-05 32 0.3
5120 3 2048 1e-06 128 0.1
2560 1 7168 1e-06 1024 0.1
10240 3 8192 0.0001 256 0.3
2560 4 256 0.0001 64 0.2
2560 1 8192 0.0001 16 0.3
1280 4 2048 0.0001 1024 0.3
1280 4 5120 1e-06 64 0.3
160 1 7168 3.162277660168379e-06 128 0.3
640 3 8192 3.1622776601683795e-05 32 0.1
1280 1 8192 0.0001 32 0.0
5120 1 5120 3.162277660168379e-06 32 0.0
2560 2 1024 3.1622776601683795e-05 32 0.3
10240 3 512 1e-05 512 0.0
10240 5 6144 3.1622776601683795e-05 16 0.2
1280 1 512 1e-05 512 0.2
2560 3 256 0.0001 16 0.3
640 5 7168 0.0001 256 0.3
10240 5 6144 0.0001 32 0.0
160 4 256 3.162277660168379e-06 64 0.3
640 4 2048 1e-06 16 0.1
2560 3 512 1e-06 32 0.0
160 5 2048 1e-05 1024 0.2
2560 5 8192 1e-06 64 0.0
40 2 256 3.162277660168379e-06 1024 0.1
10240 2 256 3.1622776601683795e-05 256 0.1
10240 5 2048 3.1622776601683795e-05 128 0.1
2560 2 6144 0.0001 512 0.2
40 3 7168 1e-06 128 0.0
640 3 2048 1e-06 128 0.2
1280 4 512 1e-06 128 0.0
40 2 256 0.0001 32 0.2
5120 2 512 1e-05 1024 0.3
2560 5 1024 1e-05 1024 0.0
640 5 1024 0.0001 512 0.3
640 2 512 0.0001 64 0.1
1280 1 7168 3.162277660168379e-06 64 0.2
5120 2 4096 3.162277660168379e-06 256 0.2
160 3 6144 3.162277660168379e-06 512 0.2
640 5 5120 1e-06 512 0.2
40 1 5120 1e-06 128 0.0
160 1 512 3.1622776601683795e-05 256 0.1
1280 2 4096 0.0001 16 0.1
640 2 1024 3.162277660168379e-06 32 0.2
640 3 256 3.1622776601683795e-05 1024 0.3
2560 2 6144 3.1622776601683795e-05 256 0.3
40 1 5120 1e-05 256 0.0
40 2 7168 1e-05 1024 0.1
1280 2 4096 1e-06 256 0.0
2560 4 2048 0.0001 128 0.2
160 5 1024 0.0001 512 0.2
40 5 512 1e-06 32 0.2
160 2 7168 3.1622776601683795e-05 256 0.1
640 4 1024 1e-06 128 0.1
640 5 4096 3.1622776601683795e-05 128 0.0
5120 1 512 1e-06 64 0.1
10240 3 1024 1e-06 64 0.3
640 1 8192 1e-05 128 0.3
160 5 6144 1e-05 256 0.3
640 2 5120 3.1622776601683795e-05 512 0.3
1280 2 5120 3.162277660168379e-06 16 0.3
1280 4 1024 1e-05 128 0.2
1280 3 1024 3.162277660168379e-06 256 0.0
1280 5 256 3.1622776601683795e-05 128 0.2
640 5 5120 3.1622776601683795e-05 256 0.3
1280 3 8192 3.162277660168379e-06 128 0.3
1280 2 8192 3.1622776601683795e-05 64 0.3
2560 4 256 1e-06 32 0.0
2560 5 4096 1e-05 1024 0.3
160 2 1024 3.162277660168379e-06 16 0.1
1280 3 1024 1e-06 1024 0.3
10240 4 2048 1e-06 16 0.3
640 3 256 0.0001 128 0.2
640 4 256 1e-06 32 0.1
640 3 256 1e-05 256 0.1
40 5 5120 0.0001 64 0.2
2560 4 256 0.0001 512 0.2
40 1 8192 3.162277660168379e-06 16 0.0
10240 5 7168 0.0001 256 0.0
640 3 256 3.1622776601683795e-05 1024 0.0
640 1 256 1e-05 512 0.3
1280 1 1024 1e-05 16 0.1
2560 1 7168 3.1622776601683795e-05 256 0.2
160 2 1024 3.162277660168379e-06 1024 0.3
160 3 256 1e-06 64 0.2
2560 5 4096 1e-06 256 0.3
640 4 4096 1e-05 64 0.0
5120 3 1024 0.0001 512 0.3
5120 3 8192 1e-06 64 0.1
160 2 6144 3.162277660168379e-06 512 0.3
40 4 512 1e-05 32 0.1
40 1 4096 1e-05 512 0.2
160 2 5120 0.0001 128 0.0
2560 5 6144 1e-05 512 0.2
2560 4 512 1e-06 64 0.0
160 2 8192 1e-05 1024 0.0
2560 5 2048 3.1622776601683795e-05 1024 0.3
10240 2 4096 0.0001 128 0.0
10240 4 4096 3.162277660168379e-06 128 0.2
40 2 2048 0.0001 16 0.0
640 4 6144 3.162277660168379e-06 64 0.2
160 1 4096 3.162277660168379e-06 16 0.1
640 3 7168 1e-06 128 0.3
160 5 7168 0.0001 32 0.3
640 5 4096 1e-06 64 0.0
160 5 6144 3.162277660168379e-06 128 0.1
640 3 6144 1e-06 128 0.2
640 2 4096 1e-06 128 0.0
2560 3 512 0.0001 256 0.3
640 2 1024 0.0001 1024 0.2
10240 5 1024 0.0001 16 0.1
5120 4 4096 1e-05 1024 0.2
10240 3 256 3.1622776601683795e-05 16 0.3
2560 2 2048 1e-06 32 0.3
1280 5 1024 3.162277660168379e-06 512 0.2
40 4 512 3.1622776601683795e-05 256 0.0
5120 2 8192 1e-06 512 0.3
1280 2 6144 0.0001 32 0.3
1280 3 7168 3.162277660168379e-06 32 0.2
40 5 1024 3.162277660168379e-06 16 0.2
40 2 256 3.1622776601683795e-05 16 0.2
1280 3 5120 1e-05 64 0.0
2560 5 6144 1e-06 64 0.0
5120 4 4096 3.162277660168379e-06 64 0.3
1280 2 256 3.1622776601683795e-05 512 0.2
640 5 2048 0.0001 512 0.3
5120 1 4096 3.1622776601683795e-05 128 0.0
2560 5 256 1e-05 512 0.1
160 1 2048 3.162277660168379e-06 32 0.1
160 1 5120 0.0001 16 0.1
160 3 2048 3.1622776601683795e-05 1024 0.1
10240 2 512 3.1622776601683795e-05 32 0.3
40 5 2048 1e-05 32 0.1
2560 1 2048 1e-06 1024 0.1
5120 4 5120 1e-05 64 0.1
1280 4 256 3.162277660168379e-06 1024 0.2
5120 4 5120 3.162277660168379e-06 64 0.1
160 4 4096 1e-05 128 0.0
10240 2 2048 3.1622776601683795e-05 1024 0.0
1280 4 6144 1e-06 16 0.2
160 3 8192 3.1622776601683795e-05 16 0.0
5120 5 1024 1e-06 256 0.1
40 4 1024 0.0001 64 0.3
1280 4 2048 3.162277660168379e-06 16 0.2
40 3 7168 3.162277660168379e-06 512 0.2
10240 2 7168 1e-06 512 0.0
40 5 5120 3.162277660168379e-06 64 0.3
5120 1 7168 1e-06 128 0.3
40 5 512 3.162277660168379e-06 128 0.3
160 2 5120 0.0001 32 0.0
640 4 5120 3.1622776601683795e-05 512 0.0
160 4 4096 1e-06 512 0.2
5120 2 6144 3.1622776601683795e-05 512 0.3
160 5 512 1e-05 32 0.1
1280 5 6144 1e-06 32 0.3
1280 3 512 1e-05 512 0.3
640 3 2048 3.162277660168379e-06 128 0.1
640 4 6144 3.1622776601683795e-05 64 0.3
1280 3 2048 3.162277660168379e-06 16 0.3
2560 2 4096 3.1622776601683795e-05 64 0.3
40 2 2048 3.162277660168379e-06 64 0.3
40 5 1024 1e-05 256 0.0
640 3 7168 0.0001 64 0.0
40 4 6144 3.1622776601683795e-05 16 0.3
2560 3 2048 1e-06 512 0.0
5120 5 7168 3.162277660168379e-06 32 0.2
1280 5 2048 3.1622776601683795e-05 32 0.3
40 3 256 3.162277660168379e-06 512 0.1
1280 1 6144 1e-06 64 0.1
640 1 256 0.0001 64 0.2
1280 2 5120 3.162277660168379e-06 128 0.0
5120 1 5120 1e-05 1024 0.3
40 3 6144 0.0001 128 0.0
2560 5 5120 3.162277660168379e-06 32 0.0
160 1 4096 3.1622776601683795e-05 1024 0.1
160 5 1024 3.162277660168379e-06 16 0.0
160 3 8192 3.1622776601683795e-05 512 0.2
40 1 6144 3.1622776601683795e-05 512 0.1
40 4 256 1e-05 1024 0.2
2560 3 5120 1e-05 1024 0.1
160 4 7168 1e-06 32 0.2
10240 2 256 3.162277660168379e-06 32 0.1
160 5 5120 1e-06 16 0.1
160 2 8192 3.162277660168379e-06 512 0.0
1280 1 2048 1e-05 256 0.0
2560 1 256 0.0001 1024 0.2
640 3 8192 3.1622776601683795e-05 128 0.0
1280 5 8192 3.162277660168379e-06 32 0.0
10240 3 5120 0.0001 64 0.3
5120 5 1024 1e-06 32 0.1
10240 3 512 3.162277660168379e-06 16 0.0
640 1 256 3.1622776601683795e-05 64 0.1
1280 3 7168 3.1622776601683795e-05 32 0.3
640 4 6144 1e-06 512 0.2
160 5 7168 0.0001 16 0.2
1280 1 8192 3.162277660168379e-06 16 0.3
10240 1 2048 3.1622776601683795e-05 256 0.3
1280 4 512 1e-05 512 0.1
5120 4 1024 1e-06 64 0.3
640 3 5120 0.0001 64 0.0
160 5 4096 3.1622776601683795e-05 16 0.3
2560 4 4096 3.162277660168379e-06 1024 0.3
640 2 7168 0.0001 16 0.1
160 2 512 3.1622776601683795e-05 1024 0.1
5120 1 6144 1e-05 512 0.0
5120 2 6144 3.162277660168379e-06 32 0.3
160 1 1024 0.0001 1024 0.1
2560 5 7168 1e-05 32 0.1
1280 4 4096 1e-05 128 0.0
1280 2 8192 1e-05 1024 0.0
160 2 4096 1e-05 512 0.2
40 2 5120 3.162277660168379e-06 16 0.1
1280 1 5120 3.1622776601683795e-05 1024 0.3
640 4 256 3.1622776601683795e-05 32 0.1
1280 2 4096 3.162277660168379e-06 64 0.1
640 3 5120 3.162277660168379e-06 256 0.1
10240 4 4096 0.0001 128 0.2
2560 5 5120 3.162277660168379e-06 16 0.1
10240 5 4096 3.162277660168379e-06 512 0.0
1280 2 2048 3.162277660168379e-06 256 0.2
2560 3 4096 3.162277660168379e-06 256 0.3
10240 5 2048 3.1622776601683795e-05 16 0.2
5120 1 2048 3.162277660168379e-06 256 0.2
640 2 7168 3.162277660168379e-06 32 0.0
160 5 2048 0.0001 32 0.2
640 5 8192 1e-05 256 0.0
40 2 2048 3.162277660168379e-06 16 0.3
5120 2 1024 1e-06 128 0.2
5120 4 8192 1e-06 256 0.1
40 2 6144 0.0001 64 0.3
40 5 2048 3.162277660168379e-06 64 0.0
5120 4 2048 1e-05 64 0.3
640 5 1024 0.0001 64 0.3
640 5 2048 1e-06 16 0.0
160 3 5120 1e-05 16 0.0
1280 4 5120 3.162277660168379e-06 64 0.2
640 5 4096 3.1622776601683795e-05 32 0.0
1280 1 5120 3.162277660168379e-06 32 0.1
