epochs hidden_layers neurons learning_rate batch_size dropout
5120 6 4096 0.0001 32 0.05
10240 6 64 0.001 8 0.2
640 6 512 1e-07 8 0.1
163840 6 1024 1e-05 512 0.1
163840 6 1024 3.1622776601683795e-05 8 0.15
40960 6 64 0.001 512 0.05
20480 6 2048 0.001 32 0.1
40960 6 64 1e-07 8 0.0
640 6 2048 1e-05 32 0.15
40 6 32 0.001 128 0.05
1280 6 1024 1e-05 512 0.0
160 6 256 1e-05 8 0.1
40 6 4096 3.162277660168379e-06 8 0.2
5120 6 512 1e-05 128 0.1
2560 6 32 3.1622776601683795e-05 8 0.1
40960 6 4096 1e-06 512 0.0
10240 6 128 1e-07 32 0.1
640 6 64 1e-06 32 0.05
40 6 128 1e-06 8 0.0
40 6 32 1e-06 8 0.2
20480 6 256 0.0001 16 0.05
5120 6 32 1e-06 32 0.0
20480 6 128 3.162277660168379e-06 128 0.05
163840 6 32 0.001 8 0.0
640 6 4096 1e-05 512 0.05
160 6 32 1e-05 16 0.15
40 6 2048 3.1622776601683795e-05 128 0.15
5120 6 32 1e-05 128 0.0
5120 6 256 0.0001 16 0.05
5120 6 2048 1e-07 8 0.15
40960 6 4096 1e-07 8 0.1
5120 6 1024 0.001 16 0.0
2560 6 128 1e-05 8 0.2
163840 6 4096 0.0001 32 0.0
5120 6 128 3.1622776601683795e-05 8 0.05
640 6 1024 3.162277660168379e-06 512 0.15
10240 6 2048 1e-07 8 0.05
10240 6 2048 1e-05 8 0.15
2560 6 32 1e-05 128 0.1
40960 6 1024 0.001 512 0.1
40 6 1024 1e-05 512 0.2
40 6 4096 1e-05 8 0.0
1280 6 1024 1e-07 128 0.0
163840 6 128 0.0001 512 0.05
160 6 2048 0.001 8 0.2
10240 6 256 1e-06 16 0.1
20480 6 512 1e-05 32 0.15
5120 6 512 0.0001 128 0.1
5120 6 32 1e-06 8 0.2
2560 6 512 0.0001 512 0.1
1280 6 512 3.1622776601683795e-05 16 0.15
163840 6 256 1e-05 128 0.15
163840 6 64 3.1622776601683795e-05 128 0.1
5120 6 128 1e-05 32 0.0
160 6 1024 0.001 128 0.15
2560 6 256 3.1622776601683795e-05 512 0.05
640 6 64 1e-05 512 0.1
1280 6 32 3.1622776601683795e-05 32 0.05
10240 6 4096 3.1622776601683795e-05 16 0.1
40960 6 32 1e-06 512 0.2
40960 6 4096 1e-07 8 0.0
40 6 128 3.162277660168379e-06 128 0.1
2560 6 512 3.1622776601683795e-05 8 0.05
10240 6 4096 3.1622776601683795e-05 32 0.0
10240 6 32 3.1622776601683795e-05 32 0.2
160 6 512 0.0001 16 0.0
2560 6 64 0.001 8 0.0
163840 6 512 0.0001 16 0.05
163840 6 64 0.0001 512 0.2
640 6 32 3.1622776601683795e-05 32 0.0
40960 6 64 3.162277660168379e-06 512 0.0
640 6 64 1e-06 8 0.2
640 6 128 1e-07 16 0.1
10240 6 32 1e-05 128 0.1
40960 6 128 3.162277660168379e-06 128 0.15
1280 6 32 0.0001 32 0.0
2560 6 32 3.162277660168379e-06 16 0.15
5120 6 2048 0.001 16 0.15
1280 6 1024 3.162277660168379e-06 16 0.05
40960 6 32 3.162277660168379e-06 128 0.1
2560 6 4096 1e-05 16 0.05
163840 6 256 3.1622776601683795e-05 8 0.1
2560 6 32 1e-06 512 0.1
20480 6 1024 1e-07 8 0.2
163840 6 256 0.001 512 0.05
40 6 64 1e-07 16 0.05
40960 6 64 1e-05 8 0.0
20480 6 128 1e-07 128 0.1
40 6 256 0.001 128 0.1
5120 6 512 1e-05 32 0.2
10240 6 512 1e-06 512 0.0
20480 6 2048 3.1622776601683795e-05 16 0.0
20480 6 128 3.1622776601683795e-05 128 0.1
163840 6 256 3.162277660168379e-06 32 0.1
160 6 1024 1e-05 128 0.0
1280 6 256 3.162277660168379e-06 16 0.15
10240 6 4096 3.162277660168379e-06 128 0.15
20480 6 1024 1e-05 8 0.05
40 6 4096 3.1622776601683795e-05 512 0.05
1280 6 4096 1e-06 512 0.2
40960 6 4096 1e-05 32 0.1
2560 6 4096 0.001 32 0.05
10240 6 32 1e-07 512 0.2
40 6 128 3.1622776601683795e-05 512 0.2
2560 6 256 3.1622776601683795e-05 32 0.05
40960 6 256 3.1622776601683795e-05 32 0.15
1280 6 512 1e-06 128 0.1
640 6 512 3.1622776601683795e-05 32 0.1
20480 6 64 1e-07 128 0.15
640 6 128 1e-05 128 0.1
163840 6 256 1e-06 128 0.1
10240 6 2048 1e-07 8 0.1
5120 6 64 1e-07 32 0.2
5120 6 4096 1e-06 16 0.15
160 6 512 1e-07 32 0.0
40 6 64 1e-06 512 0.15
40 6 2048 3.162277660168379e-06 8 0.15
40 6 64 0.001 8 0.1
2560 6 64 3.1622776601683795e-05 8 0.05
5120 6 128 3.1622776601683795e-05 16 0.05
10240 6 2048 0.001 16 0.2
40960 6 4096 3.162277660168379e-06 8 0.1
20480 6 128 1e-05 128 0.2
40 6 128 3.1622776601683795e-05 32 0.05
2560 6 1024 3.1622776601683795e-05 32 0.2
5120 6 2048 0.0001 32 0.0
10240 6 256 0.001 512 0.15
163840 6 512 3.1622776601683795e-05 16 0.05
5120 6 128 1e-07 128 0.2
5120 6 2048 0.001 32 0.2
160 6 2048 1e-05 128 0.0
20480 6 64 3.1622776601683795e-05 8 0.2
640 6 32 0.0001 128 0.1
10240 6 128 0.0001 8 0.2
163840 6 256 1e-07 128 0.0
160 6 4096 3.1622776601683795e-05 512 0.1
1280 6 32 0.001 32 0.05
40960 6 32 0.001 8 0.05
5120 6 512 3.162277660168379e-06 512 0.1
40 6 128 0.001 16 0.15
20480 6 512 1e-07 8 0.05
2560 6 64 3.162277660168379e-06 8 0.1
5120 6 2048 0.0001 128 0.0
1280 6 4096 3.1622776601683795e-05 128 0.2
40 6 1024 3.162277660168379e-06 16 0.05
2560 6 64 0.0001 128 0.2
20480 6 1024 3.1622776601683795e-05 128 0.1
20480 6 64 3.162277660168379e-06 32 0.1
40960 6 4096 1e-06 8 0.2
2560 6 4096 0.001 512 0.15
2560 6 32 1e-07 16 0.1
163840 6 4096 0.001 512 0.0
160 6 4096 3.162277660168379e-06 32 0.05
1280 6 256 1e-06 32 0.05
2560 6 2048 1e-06 512 0.1
40960 6 1024 0.001 8 0.15
640 6 256 3.162277660168379e-06 128 0.1
2560 6 32 3.162277660168379e-06 32 0.2
160 6 256 3.1622776601683795e-05 16 0.0
1280 6 64 0.0001 16 0.15
40 6 512 3.162277660168379e-06 128 0.15
20480 6 256 3.1622776601683795e-05 16 0.05
40960 6 1024 0.001 8 0.2
2560 6 512 1e-07 32 0.0
5120 6 256 1e-06 16 0.05
5120 6 2048 0.001 16 0.0
20480 6 32 1e-05 32 0.05
1280 6 128 0.0001 8 0.0
1280 6 4096 0.0001 16 0.05
1280 6 128 1e-05 8 0.15
1280 6 128 3.1622776601683795e-05 512 0.05
1280 6 128 0.0001 512 0.0
2560 6 128 1e-05 16 0.1
2560 6 2048 3.162277660168379e-06 8 0.05
1280 6 32 3.162277660168379e-06 8 0.2
160 6 64 1e-07 8 0.05
20480 6 1024 1e-07 16 0.2
20480 6 4096 3.1622776601683795e-05 32 0.1
640 6 512 1e-05 128 0.2
163840 6 2048 0.001 512 0.1
640 6 512 0.0001 16 0.1
40 6 128 0.0001 32 0.2
10240 6 128 0.0001 512 0.05
20480 6 2048 0.0001 512 0.15
20480 6 1024 0.0001 128 0.2
1280 6 512 3.1622776601683795e-05 32 0.1
40 6 64 0.0001 128 0.2
1280 6 512 0.0001 512 0.1
163840 6 128 1e-05 16 0.1
1280 6 512 1e-05 128 0.15
1280 6 512 3.1622776601683795e-05 32 0.05
640 6 4096 1e-05 512 0.1
40960 6 256 3.162277660168379e-06 32 0.15
163840 6 512 0.001 512 0.0
10240 6 4096 0.001 32 0.05
5120 6 512 1e-06 128 0.0
10240 6 32 0.001 8 0.1
1280 6 256 1e-07 32 0.15
40 6 4096 3.1622776601683795e-05 32 0.2
163840 6 32 1e-07 16 0.2
160 6 32 0.001 128 0.1
640 6 32 1e-07 32 0.05
40 6 32 1e-06 16 0.05
10240 6 64 3.162277660168379e-06 16 0.2
20480 6 512 0.0001 512 0.0
1280 6 128 1e-05 16 0.1
1280 6 128 1e-05 32 0.1
2560 6 32 1e-07 32 0.1
5120 6 4096 1e-07 32 0.2
1280 6 1024 3.162277660168379e-06 16 0.1
40960 6 128 1e-07 16 0.2
163840 6 64 3.162277660168379e-06 16 0.1
1280 6 128 1e-06 8 0.2
10240 6 1024 1e-05 8 0.2
40960 6 4096 1e-07 16 0.1
640 6 64 3.162277660168379e-06 32 0.0
2560 6 128 0.001 32 0.0
163840 6 256 3.162277660168379e-06 8 0.15
640 6 256 3.162277660168379e-06 32 0.2
5120 6 2048 1e-05 16 0.2
40960 6 256 1e-07 512 0.1
20480 6 64 0.001 32 0.2
20480 6 64 1e-06 512 0.1
40 6 4096 1e-06 16 0.0
163840 6 1024 1e-06 16 0.15
160 6 1024 3.1622776601683795e-05 32 0.1
1280 6 512 0.001 512 0.05
163840 6 64 1e-06 32 0.0
40960 6 1024 0.001 16 0.0
163840 6 2048 3.162277660168379e-06 128 0.1
5120 6 256 1e-05 16 0.1
2560 6 512 1e-06 128 0.1
2560 6 64 3.162277660168379e-06 512 0.1
1280 6 64 3.1622776601683795e-05 16 0.05
1280 6 512 0.001 32 0.05
40960 6 256 3.162277660168379e-06 8 0.05
40 6 256 1e-06 16 0.2
20480 6 4096 0.001 128 0.0
163840 6 2048 3.162277660168379e-06 8 0.05
1280 6 512 0.001 128 0.0
40 6 256 1e-06 128 0.15
640 6 2048 0.0001 8 0.0
163840 6 32 0.0001 32 0.2
1280 6 2048 0.001 128 0.05
40960 6 64 1e-05 512 0.15
2560 6 4096 1e-07 16 0.05
2560 6 256 1e-05 16 0.2
5120 6 1024 1e-05 16 0.0
40960 6 32 3.162277660168379e-06 512 0.0
40960 6 64 1e-07 16 0.15
163840 6 1024 0.001 16 0.05
163840 6 64 0.001 128 0.2
40960 6 2048 1e-07 128 0.05
20480 6 256 0.001 128 0.1
640 6 64 1e-07 16 0.0
160 6 32 0.001 8 0.0
160 6 256 1e-07 8 0.15
1280 6 64 1e-07 512 0.0
5120 6 32 1e-06 8 0.0
160 6 2048 1e-05 8 0.1
2560 6 32 1e-06 32 0.15
40960 6 2048 3.1622776601683795e-05 16 0.1
640 6 1024 1e-06 128 0.05
40 6 4096 3.1622776601683795e-05 128 0.0
1280 6 256 1e-06 32 0.0
40960 6 512 1e-07 8 0.2
20480 6 512 0.001 512 0.0
160 6 64 0.0001 128 0.05
2560 6 1024 0.001 512 0.15
40 6 4096 1e-07 512 0.0
2560 6 32 1e-05 512 0.2
2560 6 512 0.0001 16 0.0
5120 6 128 0.0001 128 0.05
163840 6 512 0.0001 128 0.1
5120 6 1024 3.162277660168379e-06 512 0.1
160 6 2048 0.0001 128 0.0
20480 6 512 0.0001 32 0.05
40 6 512 0.001 128 0.2
5120 6 32 1e-05 32 0.05
40 6 256 1e-07 128 0.0
160 6 1024 1e-07 32 0.05
163840 6 2048 1e-07 128 0.1
10240 6 512 0.001 8 0.1
1280 6 2048 0.0001 512 0.1
2560 6 4096 1e-06 16 0.15
1280 6 1024 1e-06 128 0.15
10240 6 1024 1e-06 8 0.0
2560 6 128 1e-05 32 0.15
2560 6 512 1e-05 32 0.1
40 6 64 0.001 32 0.05
10240 6 1024 3.162277660168379e-06 8 0.15
40960 6 2048 1e-05 512 0.15
5120 6 128 1e-05 128 0.15
5120 6 2048 1e-06 32 0.0
40960 6 128 3.162277660168379e-06 8 0.1
10240 6 1024 3.162277660168379e-06 16 0.15
1280 6 2048 1e-05 512 0.05
1280 6 4096 3.162277660168379e-06 16 0.2
5120 6 32 0.0001 32 0.2
10240 6 512 1e-05 512 0.2
20480 6 2048 3.162277660168379e-06 16 0.2
160 6 256 3.162277660168379e-06 128 0.1
2560 6 4096 3.1622776601683795e-05 16 0.0
640 6 32 1e-05 32 0.0
1280 6 4096 1e-05 32 0.1
40 6 2048 0.001 32 0.2
160 6 128 3.162277660168379e-06 512 0.0
20480 6 32 3.1622776601683795e-05 32 0.05
40960 6 32 1e-05 512 0.1
40 6 4096 0.001 512 0.2
160 6 32 1e-07 16 0.2
20480 6 256 0.001 128 0.15
5120 6 512 0.0001 8 0.2
160 6 512 3.162277660168379e-06 512 0.0
640 6 256 1e-05 512 0.0
5120 6 2048 3.162277660168379e-06 128 0.05
5120 6 1024 1e-06 32 0.15
5120 6 4096 1e-07 512 0.2
10240 6 128 0.0001 128 0.05
40 6 32 1e-05 512 0.0
10240 6 4096 3.1622776601683795e-05 16 0.05
160 6 4096 0.0001 128 0.05
1280 6 2048 3.162277660168379e-06 8 0.15
40960 6 256 1e-05 16 0.05
20480 6 256 0.001 16 0.15
640 6 64 1e-06 32 0.1
40960 6 4096 1e-05 512 0.15
160 6 1024 0.0001 8 0.1
160 6 128 3.1622776601683795e-05 512 0.05
40 6 2048 3.1622776601683795e-05 128 0.05
640 6 512 1e-07 32 0.05
1280 6 128 1e-06 128 0.15
163840 6 32 0.0001 32 0.05
160 6 2048 0.0001 32 0.15
5120 6 64 3.1622776601683795e-05 16 0.05
5120 6 128 1e-07 512 0.1
20480 6 512 3.162277660168379e-06 32 0.15
1280 6 4096 1e-07 128 0.0
2560 6 1024 0.001 8 0.0
40 6 64 0.001 8 0.05
163840 6 1024 0.0001 512 0.0
2560 6 64 1e-06 128 0.0
160 6 64 3.162277660168379e-06 8 0.0
20480 6 1024 0.0001 8 0.2
10240 6 32 0.0001 128 0.05
40960 6 2048 0.001 32 0.05
1280 6 512 1e-06 512 0.15
40 6 512 1e-06 128 0.0
20480 6 4096 3.1622776601683795e-05 512 0.0
160 6 256 0.001 512 0.15
40 6 512 1e-05 128 0.15
2560 6 128 3.162277660168379e-06 512 0.2
20480 6 32 0.001 32 0.0
20480 6 4096 1e-07 32 0.1
5120 6 64 0.0001 8 0.15
163840 6 2048 1e-06 16 0.2
160 6 512 1e-06 128 0.0
163840 6 32 3.1622776601683795e-05 512 0.15
20480 6 32 0.001 16 0.15
640 6 256 1e-05 8 0.1
40960 6 128 3.1622776601683795e-05 512 0.0
40 6 32 3.1622776601683795e-05 16 0.05
160 6 2048 0.001 512 0.0
10240 6 4096 3.1622776601683795e-05 512 0.15
640 6 32 3.162277660168379e-06 128 0.1
2560 6 512 1e-07 8 0.15
5120 6 64 3.1622776601683795e-05 128 0.05
640 6 1024 1e-06 8 0.0
5120 6 1024 3.1622776601683795e-05 32 0.0
1280 6 4096 0.0001 128 0.2
163840 6 2048 3.1622776601683795e-05 32 0.1
20480 6 512 3.1622776601683795e-05 16 0.1
640 6 1024 0.0001 512 0.05
2560 6 32 3.162277660168379e-06 32 0.15
163840 6 1024 0.001 16 0.0
40960 6 512 3.162277660168379e-06 32 0.1
40 6 4096 0.0001 128 0.1
40960 6 512 0.001 512 0.1
640 6 2048 0.001 512 0.2
1280 6 256 0.001 512 0.05
10240 6 512 3.1622776601683795e-05 512 0.15
160 6 32 3.1622776601683795e-05 32 0.05
160 6 4096 1e-07 512 0.1
1280 6 2048 0.001 128 0.0
2560 6 256 0.001 32 0.05
20480 6 256 3.1622776601683795e-05 128 0.1
20480 6 512 0.001 8 0.15
20480 6 128 0.001 32 0.1
160 6 2048 3.1622776601683795e-05 8 0.0
40960 6 512 1e-06 16 0.2
40960 6 1024 3.1622776601683795e-05 16 0.2
160 6 512 3.162277660168379e-06 512 0.2
20480 6 64 3.162277660168379e-06 512 0.1
5120 6 64 0.0001 128 0.05
2560 6 256 1e-05 16 0.1
1280 6 2048 0.001 32 0.05
1280 6 1024 0.0001 128 0.0
40 6 32 3.162277660168379e-06 16 0.1
2560 6 2048 3.1622776601683795e-05 128 0.05
40 6 64 0.0001 8 0.1
5120 6 4096 3.162277660168379e-06 8 0.1
10240 6 256 1e-05 16 0.15
640 6 128 1e-06 512 0.1
40 6 64 1e-06 32 0.15
163840 6 64 0.001 16 0.1
640 6 2048 3.162277660168379e-06 128 0.05
5120 6 64 1e-05 8 0.2
5120 6 4096 1e-05 16 0.2
163840 6 32 0.0001 512 0.1
640 6 64 0.001 128 0.1
20480 6 1024 1e-05 16 0.15
2560 6 32 1e-07 128 0.0
20480 6 2048 3.1622776601683795e-05 8 0.2
2560 6 512 0.0001 512 0.05
2560 6 512 0.001 8 0.1
160 6 256 1e-06 32 0.15
40 6 4096 1e-06 8 0.05
640 6 512 1e-07 8 0.05
640 6 128 3.1622776601683795e-05 128 0.05
40960 6 512 1e-05 512 0.15
640 6 128 1e-07 128 0.15
10240 6 256 1e-07 128 0.05
10240 6 1024 0.001 8 0.15
40960 6 256 1e-07 512 0.15
10240 6 512 0.0001 32 0.0
5120 6 32 1e-05 128 0.15
2560 6 256 1e-05 32 0.05
40 6 64 0.0001 8 0.2
163840 6 256 3.1622776601683795e-05 16 0.0
10240 6 2048 1e-05 512 0.1
10240 6 128 0.001 16 0.0
160 6 64 0.0001 512 0.1
40960 6 64 1e-05 16 0.1
20480 6 128 1e-05 8 0.0
163840 6 64 1e-06 512 0.0
1280 6 256 3.1622776601683795e-05 512 0.0
20480 6 512 1e-05 32 0.2
10240 6 256 1e-06 8 0.15
10240 6 256 3.1622776601683795e-05 128 0.15
20480 6 512 1e-06 32 0.15
2560 6 4096 3.1622776601683795e-05 512 0.2
163840 6 512 0.001 512 0.15
1280 6 4096 0.0001 512 0.15
40 6 1024 0.001 128 0.0
160 6 64 1e-05 128 0.1
640 6 32 1e-06 16 0.0
40 6 32 3.162277660168379e-06 32 0.15
40960 6 1024 0.0001 16 0.05
640 6 256 0.001 16 0.0
20480 6 64 1e-07 8 0.1
1280 6 32 0.001 128 0.1
10240 6 4096 1e-05 32 0.1
1280 6 32 1e-06 16 0.15
2560 6 256 1e-05 512 0.1
20480 6 2048 1e-06 128 0.15
1280 6 32 3.1622776601683795e-05 16 0.05
40960 6 256 0.001 128 0.05
20480 6 2048 0.0001 8 0.1
1280 6 256 0.0001 128 0.2
163840 6 4096 1e-07 512 0.1
40 6 4096 3.1622776601683795e-05 32 0.15
40960 6 512 3.1622776601683795e-05 128 0.1
2560 6 128 1e-07 128 0.2
2560 6 128 1e-07 512 0.2
40960 6 1024 1e-06 16 0.15
20480 6 2048 0.001 128 0.15
10240 6 1024 0.001 128 0.2
5120 6 64 1e-06 512 0.2
20480 6 64 3.1622776601683795e-05 512 0.15
160 6 4096 3.1622776601683795e-05 512 0.15
40960 6 512 0.0001 16 0.2
20480 6 64 1e-06 32 0.15
160 6 512 1e-06 16 0.05
640 6 64 3.162277660168379e-06 16 0.05
5120 6 256 1e-07 512 0.2
40960 6 2048 1e-07 512 0.1
163840 6 1024 3.162277660168379e-06 512 0.05
1280 6 4096 1e-07 8 0.15
40 6 32 1e-06 32 0.0
20480 6 2048 0.001 512 0.1
163840 6 4096 3.162277660168379e-06 128 0.0
