epochs hidden_layers neurons learning_rate batch_size dropout
20480 4 512 0.001 512 0.15
1280 1 64 1e-06 512 0.2
1280 2 64 1e-07 128 0.2
20480 5 512 1e-07 128 0.05
20480 3 4096 1e-07 8 0.05
5120 4 1024 1e-07 128 0.05
1280 3 128 0.0001 8 0.2
1280 5 64 1e-05 128 0.15
5120 2 2048 1e-06 8 0.1
20480 2 512 1e-05 32 0.2
20480 1 1024 0.001 512 0.15
5120 4 256 0.0001 8 0.2
1280 2 4096 1e-07 8 0.0
20480 3 2048 1e-06 512 0.15
20480 1 4096 1e-07 8 0.15
5120 2 1024 1e-05 128 0.2
20480 3 512 0.001 128 0.0
1280 5 128 1e-05 8 0.15
1280 2 32 1e-07 8 0.1
1280 4 64 0.001 128 0.05
1280 2 4096 0.001 512 0.2
5120 4 128 0.001 8 0.2
5120 3 512 1e-06 128 0.0
1280 2 2048 1e-06 8 0.2
20480 1 2048 0.0001 8 0.0
20480 3 128 0.0001 32 0.0
1280 3 1024 0.001 8 0.15
5120 3 2048 1e-06 512 0.05
1280 5 512 0.001 32 0.05
5120 3 512 1e-07 128 0.05
20480 4 256 1e-07 512 0.2
1280 5 4096 1e-06 512 0.05
5120 2 32 1e-07 128 0.2
5120 2 256 1e-06 32 0.05
1280 1 32 0.0001 128 0.15
5120 1 32 0.001 8 0.1
20480 3 4096 1e-06 8 0.05
20480 1 32 0.001 512 0.2
5120 4 64 0.0001 128 0.1
5120 4 512 0.0001 512 0.1
20480 3 512 1e-07 32 0.2
1280 5 4096 0.0001 32 0.1
20480 3 512 1e-05 512 0.15
5120 3 256 0.001 8 0.2
20480 5 128 0.0001 8 0.15
20480 4 2048 0.0001 128 0.1
20480 3 256 1e-05 512 0.1
1280 5 256 0.0001 32 0.2
1280 4 32 1e-06 8 0.1
1280 1 512 1e-05 128 0.2
5120 1 128 1e-07 128 0.0
20480 5 2048 1e-07 128 0.1
5120 5 4096 1e-06 128 0.2
1280 1 256 1e-07 128 0.15
1280 1 512 1e-07 512 0.15
1280 1 128 1e-06 32 0.0
1280 3 512 1e-07 512 0.0
1280 1 32 0.0001 128 0.0
5120 5 4096 1e-05 32 0.1
5120 2 2048 1e-07 8 0.1
1280 1 32 1e-05 8 0.05
5120 4 2048 0.001 128 0.1
5120 5 32 0.0001 512 0.0
5120 5 2048 1e-06 512 0.1
20480 1 64 1e-07 8 0.0
20480 2 256 0.001 128 0.1
20480 4 4096 1e-05 512 0.15
20480 5 1024 1e-07 8 0.15
5120 4 1024 0.0001 32 0.2
5120 1 64 0.0001 512 0.0
20480 1 4096 1e-05 128 0.0
1280 5 256 0.0001 128 0.1
1280 5 32 0.001 512 0.0
20480 1 4096 1e-06 8 0.0
20480 3 32 1e-05 128 0.1
5120 2 4096 1e-05 32 0.0
20480 2 2048 1e-07 32 0.0
20480 1 32 1e-06 8 0.2
5120 4 4096 1e-06 128 0.05
5120 1 64 1e-05 8 0.15
20480 1 32 1e-05 512 0.15
1280 2 64 1e-07 512 0.05
1280 5 1024 0.0001 512 0.15
5120 1 4096 0.0001 512 0.0
5120 4 1024 1e-06 32 0.0
1280 4 128 1e-07 512 0.0
1280 3 2048 1e-06 8 0.2
20480 4 32 0.001 32 0.1
1280 3 4096 0.001 8 0.05
20480 3 1024 1e-05 8 0.15
20480 1 2048 1e-07 32 0.15
1280 4 128 0.001 8 0.15
20480 1 1024 0.001 128 0.1
20480 1 1024 0.0001 32 0.2
1280 1 4096 0.0001 8 0.0
5120 1 256 1e-07 32 0.1
5120 5 64 0.001 128 0.15
1280 2 256 1e-06 128 0.0
20480 5 2048 0.0001 32 0.05
20480 5 256 1e-05 512 0.2
5120 4 2048 1e-05 32 0.0
5120 1 512 0.001 8 0.2
5120 5 4096 1e-05 32 0.15
1280 5 64 0.0001 32 0.15
5120 2 512 0.0001 128 0.1
5120 4 1024 1e-05 512 0.1
1280 4 512 0.001 512 0.15
5120 4 256 1e-05 8 0.15
1280 5 4096 1e-06 128 0.05
1280 3 2048 0.0001 8 0.2
20480 2 4096 0.001 32 0.05
20480 1 1024 0.001 512 0.1
1280 1 64 0.001 8 0.0
1280 1 4096 1e-07 8 0.1
20480 4 2048 1e-05 8 0.2
1280 1 64 0.001 128 0.0
20480 1 4096 0.001 512 0.1
20480 5 1024 0.0001 32 0.2
5120 2 1024 1e-07 8 0.05
20480 1 32 0.001 32 0.2
5120 2 1024 1e-06 32 0.05
5120 5 512 1e-05 8 0.2
20480 1 512 1e-05 8 0.05
20480 5 32 1e-05 32 0.05
1280 5 128 1e-05 8 0.05
20480 1 256 0.0001 512 0.1
1280 3 128 0.0001 512 0.2
1280 3 2048 1e-07 8 0.0
20480 2 2048 0.0001 32 0.05
5120 3 64 1e-06 128 0.0
1280 3 256 1e-05 8 0.15
5120 2 2048 1e-06 512 0.2
1280 3 512 1e-07 32 0.2
20480 1 32 0.001 32 0.15
20480 5 1024 1e-06 8 0.0
5120 1 64 1e-06 8 0.05
5120 1 32 0.0001 512 0.1
1280 4 4096 1e-05 128 0.0
20480 4 128 1e-05 32 0.2
20480 5 2048 0.001 32 0.2
20480 1 4096 0.001 32 0.0
20480 5 1024 0.0001 128 0.05
20480 3 128 1e-06 32 0.15
1280 4 256 1e-05 128 0.05
20480 3 4096 0.0001 512 0.15
5120 4 32 1e-06 8 0.2
1280 2 4096 0.0001 512 0.05
20480 3 512 1e-05 32 0.0
1280 5 2048 0.001 8 0.1
1280 5 1024 0.001 8 0.15
1280 3 2048 1e-06 8 0.15
1280 3 2048 0.0001 128 0.15
1280 2 1024 0.0001 32 0.1
20480 5 512 1e-05 32 0.1
20480 2 32 0.0001 512 0.2
20480 3 256 0.0001 128 0.15
5120 5 4096 1e-06 32 0.1
20480 1 32 1e-05 32 0.05
1280 3 2048 0.001 32 0.05
5120 4 64 0.001 8 0.1
1280 1 64 1e-06 8 0.15
1280 3 4096 1e-07 512 0.0
5120 1 128 0.001 32 0.2
1280 2 256 1e-05 512 0.2
5120 2 2048 1e-06 128 0.2
1280 3 2048 1e-07 32 0.1
20480 4 256 0.001 8 0.1
5120 3 512 1e-05 8 0.2
20480 4 2048 0.001 128 0.15
5120 5 512 1e-06 32 0.15
5120 3 32 0.0001 8 0.1
1280 2 2048 0.0001 512 0.15
1280 2 512 1e-07 512 0.2
20480 1 1024 0.0001 512 0.1
1280 3 1024 1e-07 8 0.05
1280 4 32 1e-06 512 0.2
1280 3 256 1e-07 128 0.1
5120 1 32 1e-07 32 0.2
20480 5 128 1e-05 8 0.1
20480 2 256 0.001 8 0.0
5120 5 64 1e-05 8 0.1
5120 4 32 0.0001 512 0.2
20480 5 2048 1e-07 32 0.1
20480 2 2048 1e-06 8 0.05
5120 4 2048 0.001 512 0.2
5120 4 128 1e-06 128 0.1
20480 1 4096 1e-06 8 0.2
1280 1 64 1e-07 8 0.15
1280 5 1024 0.0001 128 0.1
1280 1 32 1e-06 128 0.1
5120 5 32 1e-06 512 0.1
20480 2 256 0.0001 32 0.1
5120 2 1024 0.001 128 0.05
1280 3 32 1e-07 512 0.1
20480 4 1024 1e-05 8 0.0
20480 3 4096 0.001 128 0.1
5120 4 512 1e-06 512 0.0
5120 2 256 1e-07 8 0.1
5120 4 4096 0.0001 8 0.05
5120 1 1024 1e-07 8 0.2
1280 1 128 1e-07 8 0.15
5120 2 64 1e-06 512 0.0
5120 1 256 1e-05 32 0.15
20480 1 1024 1e-07 512 0.0
1280 4 1024 1e-06 512 0.05
5120 3 256 1e-05 512 0.0
5120 4 256 1e-05 8 0.2
20480 2 256 0.0001 128 0.2
1280 5 128 0.0001 128 0.05
20480 5 2048 1e-05 8 0.05
20480 4 32 1e-05 8 0.2
5120 2 32 1e-07 128 0.05
5120 1 64 0.001 512 0.2
20480 3 256 1e-05 8 0.15
20480 5 64 0.001 512 0.1
20480 5 1024 1e-06 32 0.1
1280 3 1024 1e-05 8 0.05
20480 5 1024 0.0001 128 0.1
5120 5 1024 1e-06 512 0.2
20480 4 512 0.001 32 0.15
1280 5 128 1e-05 128 0.2
20480 1 64 0.0001 8 0.15
20480 2 32 0.0001 8 0.2
20480 2 128 0.0001 32 0.05
20480 3 1024 0.0001 8 0.15
5120 4 512 0.001 512 0.1
5120 3 4096 0.0001 32 0.2
5120 3 2048 1e-07 512 0.1
20480 4 64 0.001 128 0.2
1280 5 4096 1e-05 32 0.15
5120 5 64 0.0001 512 0.0
20480 1 2048 1e-07 128 0.15
1280 3 256 1e-07 512 0.2
20480 5 64 1e-07 8 0.05
20480 5 64 1e-07 128 0.15
20480 3 32 1e-07 128 0.05
1280 1 64 1e-06 32 0.05
20480 2 4096 0.001 512 0.2
5120 5 32 0.0001 128 0.15
5120 3 2048 0.0001 128 0.15
20480 3 128 0.001 8 0.0
5120 3 1024 1e-05 32 0.0
20480 5 256 1e-05 32 0.1
20480 1 128 1e-07 32 0.05
5120 5 2048 1e-05 512 0.05
5120 3 2048 1e-06 128 0.15
20480 2 32 0.001 128 0.15
20480 1 512 1e-07 512 0.0
20480 2 128 1e-05 32 0.1
5120 3 32 0.001 128 0.1
1280 5 64 0.0001 128 0.0
20480 4 128 1e-05 128 0.2
5120 4 64 0.001 32 0.0
1280 5 128 1e-06 128 0.1
1280 2 64 0.001 128 0.0
5120 4 1024 1e-06 32 0.2
20480 3 128 0.0001 8 0.2
5120 2 64 1e-06 512 0.1
1280 1 1024 1e-06 8 0.05
20480 3 256 1e-05 128 0.2
20480 3 1024 0.0001 512 0.05
20480 5 512 1e-06 32 0.15
20480 1 1024 1e-07 512 0.1
5120 3 4096 1e-05 8 0.05
20480 5 4096 1e-05 512 0.15
20480 2 256 0.0001 32 0.2
5120 2 256 0.001 128 0.1
20480 2 32 0.0001 128 0.0
5120 2 32 0.0001 32 0.05
1280 4 32 1e-05 32 0.1
1280 2 512 0.0001 8 0.15
20480 1 32 0.0001 32 0.15
20480 3 2048 1e-05 128 0.0
1280 2 32 1e-05 32 0.2
20480 4 4096 1e-06 128 0.0
5120 4 512 0.0001 8 0.0
20480 2 64 0.001 512 0.15
5120 5 1024 0.0001 128 0.05
1280 3 4096 0.0001 128 0.0
1280 3 512 1e-07 8 0.05
1280 2 256 1e-06 32 0.05
5120 2 64 0.0001 32 0.2
1280 1 256 1e-06 512 0.15
20480 4 4096 1e-05 128 0.05
1280 2 32 1e-06 8 0.0
20480 1 64 0.0001 8 0.0
20480 4 32 0.0001 32 0.0
1280 1 1024 1e-07 512 0.05
1280 1 2048 1e-06 128 0.15
20480 1 128 0.001 512 0.2
1280 2 4096 1e-05 512 0.0
20480 5 64 1e-05 32 0.1
5120 2 256 1e-06 8 0.2
1280 4 256 1e-06 128 0.0
1280 5 32 1e-07 512 0.2
1280 5 32 1e-05 32 0.05
5120 4 64 0.001 32 0.2
1280 1 512 1e-07 128 0.2
1280 4 512 0.001 8 0.2
5120 2 4096 1e-07 32 0.1
5120 4 64 1e-05 32 0.2
5120 4 128 0.001 128 0.15
1280 3 512 1e-05 512 0.05
20480 4 1024 1e-07 512 0.2
5120 3 64 1e-07 8 0.15
1280 1 256 1e-05 32 0.1
20480 1 256 1e-07 32 0.15
1280 2 1024 1e-07 128 0.05
5120 1 2048 0.0001 128 0.2
20480 1 128 0.0001 128 0.2
20480 3 512 1e-06 32 0.15
5120 2 256 0.0001 128 0.05
1280 1 512 1e-05 512 0.1
1280 5 256 1e-05 512 0.1
1280 2 2048 1e-05 32 0.1
20480 3 2048 1e-07 512 0.0
20480 4 512 0.0001 32 0.1
5120 4 4096 0.0001 32 0.05
20480 1 2048 0.0001 8 0.1
20480 1 128 0.001 512 0.1
5120 4 256 0.0001 512 0.2
5120 4 4096 1e-05 32 0.2
5120 1 1024 1e-05 32 0.2
20480 5 256 0.001 32 0.2
1280 3 64 0.001 8 0.05
20480 4 128 0.001 512 0.2
5120 1 128 1e-07 512 0.1
1280 4 4096 0.0001 128 0.1
20480 5 32 1e-05 8 0.15
5120 3 128 0.001 8 0.15
20480 1 512 1e-05 32 0.0
1280 4 4096 0.001 128 0.0
20480 5 2048 0.001 32 0.0
1280 2 2048 0.001 8 0.15
20480 4 256 0.001 32 0.0
20480 5 32 1e-05 512 0.15
1280 1 1024 1e-05 512 0.15
20480 2 512 1e-05 32 0.05
20480 4 1024 1e-07 8 0.2
1280 3 1024 0.0001 32 0.0
1280 4 512 1e-07 128 0.2
5120 4 2048 1e-05 8 0.15
1280 4 4096 0.0001 32 0.05
20480 2 256 0.001 128 0.05
5120 3 2048 1e-05 32 0.0
5120 5 256 1e-06 32 0.0
20480 2 128 0.001 32 0.2
5120 1 2048 0.001 512 0.05
5120 3 512 1e-07 512 0.1
5120 4 128 1e-06 512 0.15
5120 1 1024 1e-05 128 0.05
5120 3 256 1e-05 32 0.05
20480 5 4096 1e-05 32 0.1
1280 5 128 0.001 128 0.1
1280 4 32 0.001 8 0.0
1280 1 64 1e-07 32 0.05
5120 5 32 0.001 32 0.05
20480 1 4096 1e-06 32 0.1
5120 1 32 1e-07 8 0.0
5120 4 64 0.001 128 0.0
20480 3 64 0.0001 8 0.05
1280 4 32 0.001 32 0.15
1280 5 512 1e-07 32 0.15
20480 5 1024 0.0001 8 0.2
1280 3 128 0.001 8 0.0
20480 3 32 1e-07 128 0.1
1280 2 4096 1e-07 512 0.1
20480 2 2048 1e-06 32 0.2
20480 2 512 1e-06 32 0.15
1280 2 32 0.001 8 0.15
1280 2 256 1e-05 512 0.15
1280 3 4096 1e-05 8 0.1
1280 5 32 1e-07 8 0.2
20480 2 64 1e-06 128 0.2
5120 1 2048 0.001 512 0.2
5120 4 256 1e-05 8 0.1
20480 5 512 1e-07 8 0.15
20480 2 512 0.0001 32 0.1
5120 2 2048 1e-07 8 0.2
5120 3 32 0.0001 128 0.15
5120 4 512 1e-06 128 0.2
20480 3 1024 0.001 512 0.2
5120 2 512 1e-07 128 0.1
5120 2 32 1e-05 8 0.2
20480 3 1024 1e-05 32 0.0
5120 4 128 1e-07 8 0.2
20480 2 1024 1e-07 512 0.1
20480 2 64 0.0001 8 0.1
20480 5 2048 0.001 512 0.2
20480 4 256 0.001 32 0.2
1280 5 256 0.001 32 0.05
1280 5 128 1e-06 32 0.0
1280 3 1024 0.0001 128 0.15
5120 1 128 0.0001 32 0.15
1280 4 2048 1e-05 32 0.1
1280 4 128 0.001 32 0.15
1280 1 256 0.001 512 0.1
20480 3 4096 1e-05 32 0.2
20480 1 32 1e-07 8 0.05
5120 5 128 0.001 32 0.2
5120 3 2048 0.001 128 0.05
5120 4 1024 1e-06 8 0.15
20480 2 128 0.0001 128 0.1
5120 2 256 0.0001 8 0.1
1280 1 128 1e-06 32 0.1
1280 5 256 1e-06 8 0.05
5120 1 128 1e-05 32 0.1
1280 3 2048 0.0001 512 0.05
20480 3 128 1e-06 512 0.2
20480 5 128 1e-05 32 0.0
5120 1 32 1e-06 32 0.1
20480 4 4096 1e-06 32 0.05
20480 4 4096 1e-05 128 0.1
5120 2 256 1e-07 8 0.15
5120 5 64 1e-07 32 0.2
20480 3 512 0.0001 128 0.05
20480 4 128 0.001 512 0.15
5120 4 512 1e-07 8 0.15
5120 1 1024 0.001 8 0.2
1280 5 1024 0.001 32 0.2
1280 1 128 0.0001 32 0.15
5120 3 256 1e-07 512 0.05
1280 2 1024 1e-05 128 0.2
1280 1 64 1e-05 128 0.2
20480 2 32 0.001 512 0.2
20480 3 32 0.0001 512 0.15
1280 4 64 1e-07 512 0.0
1280 5 256 0.001 128 0.2
5120 3 32 0.0001 32 0.05
20480 4 1024 1e-07 512 0.15
1280 4 256 1e-05 512 0.05
5120 1 64 1e-07 32 0.2
5120 4 512 1e-06 128 0.0
20480 4 512 1e-05 128 0.1
20480 2 32 1e-06 32 0.2
5120 3 32 1e-06 512 0.05
20480 3 256 1e-07 8 0.1
1280 2 64 1e-06 8 0.0
20480 4 256 0.001 8 0.0
1280 4 128 0.001 128 0.15
5120 1 256 0.0001 512 0.2
20480 5 64 1e-05 512 0.2
1280 5 512 1e-06 8 0.2
5120 4 4096 0.001 512 0.0
5120 4 32 1e-06 32 0.15
5120 3 128 1e-07 512 0.05
5120 2 2048 1e-07 32 0.2
20480 5 32 1e-07 128 0.1
5120 4 32 1e-06 32 0.05
20480 4 2048 1e-06 8 0.05
1280 1 128 0.0001 8 0.15
20480 4 128 1e-05 8 0.15
1280 2 2048 1e-06 512 0.2
1280 3 4096 1e-06 128 0.15
1280 5 64 1e-06 32 0.0
20480 4 1024 1e-06 128 0.0
20480 3 256 0.0001 32 0.15
1280 2 4096 1e-07 128 0.2
20480 1 4096 0.001 128 0.15
1280 5 512 0.0001 128 0.2
20480 1 256 0.001 8 0.1
1280 5 512 1e-07 32 0.05
5120 4 4096 0.0001 512 0.15
1280 2 64 0.001 8 0.05
1280 5 256 1e-06 512 0.2
20480 5 256 0.001 32 0.1
5120 1 512 1e-06 128 0.2
5120 2 128 0.0001 128 0.1
20480 4 64 1e-05 32 0.2
5120 2 4096 1e-06 512 0.1
5120 4 32 0.001 8 0.0
